t nact i x dx dlx rho vx p D sx tau trac Sd
1.003547944681137e+03 2000 1641 6.495350189229542e+00 2.267294399059594e-03 2.267294399059594e-03 4.498413008172207e-09 5.825340003959822e-02 9.866339816435651e-06 4.506065078116797e-09 2.306819537275541e-06 2.972889483246107e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1642 6.497596105318009e+00 2.224537777875568e-03 2.224537777875568e-03 4.650376953888090e-09 5.790780733402582e-02 9.868922225185259e-06 4.658193705831267e-09 2.293641973898644e-06 2.973492971979157e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1643 6.500021344694459e+00 2.625940975024221e-03 2.625940975024221e-03 4.668129050478962e-09 5.738492108689933e-02 9.870714262212375e-06 4.675834228303230e-09 2.273206455629105e-06 2.973791619680550e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1644 6.502839433491678e+00 3.010236619413575e-03 3.010236619413575e-03 4.660244862074923e-09 5.662948888234785e-02 9.871769632800191e-06 4.667735350146135e-09 2.243327281750808e-06 2.973768110661630e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1645 6.505694578601334e+00 2.700053599898666e-03 2.700053599898666e-03 4.585974711623732e-09 5.578774290903172e-02 9.873932322339728e-06 4.593127813699231e-09 2.210256591065759e-06 2.974051048521028e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1646 6.508100014222940e+00 2.110817643314000e-03 2.110817643314000e-03 4.664313254724714e-09 5.507994712168519e-02 9.877296738116188e-06 4.671404692433000e-09 2.182786146884147e-06 2.974744802314799e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1647 6.510209806805905e+00 2.108767522615018e-03 2.108767522615018e-03 4.671524051117922e-09 5.450746650261727e-02 9.882525969092469e-06 4.678479251463066e-09 2.161106679153467e-06 2.976069734965465e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1648 6.512130239164025e+00 1.732097193624327e-03 1.732097193624327e-03 4.682471918723582e-09 5.403605635468321e-02 9.889150026705783e-06 4.689323089983300e-09 2.143742255538282e-06 2.977860161197859e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1649 6.513865902069989e+00 1.739228618303557e-03 1.739228618303557e-03 4.692887223671164e-09 5.365323956372576e-02 9.896806857332974e-06 4.699656479125723e-09 2.130114974821212e-06 2.980000996761495e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1650 6.515808221369628e+00 2.145409980975899e-03 2.145409980975899e-03 4.715696877441276e-09 5.326806466321302e-02 9.907539794144992e-06 4.722401512670987e-09 2.117029002981063e-06 2.983066851462747e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1651 6.517971897693242e+00 2.181942666251935e-03 2.181942666251935e-03 4.636186709897282e-09 5.287725362785896e-02 9.922090518283413e-06 4.642681731334155e-09 2.104495842447764e-06 2.987291027728921e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1652 6.520554098810409e+00 2.982459568082518e-03 2.982459568082518e-03 4.758640332729089e-09 5.246176681814322e-02 9.943875587761554e-06 4.765202333920347e-09 2.092452133170222e-06 2.993663681451953e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1653 6.523078564632909e+00 2.066472076918124e-03 2.066472076918124e-03 4.760125482467809e-09 5.207494939871070e-02 9.968569480176556e-06 4.766592894177712e-09 2.082097316158369e-06 3.000936847488451e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1654 6.525142629236626e+00 2.061657130513872e-03 2.061657130513872e-03 4.770886736716228e-09 5.173949865643643e-02 9.991990075052111e-06 4.777285360287334e-09 2.073472943530267e-06 3.007847490852917e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1655 6.527201454614339e+00 2.055993624912489e-03 2.055993624912489e-03 4.821975042436176e-09 5.137512921907636e-02 1.001768059069467e-05 4.828351237102719e-09 2.064086576925600e-06 3.015425768231982e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1656 6.529472625908818e+00 2.486348964047203e-03 2.486348964047203e-03 4.760166030622908e-09 5.087655812015777e-02 1.004847352659646e-05 4.766338680682755e-09 2.050233941118315e-06 3.024496459022420e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1657 6.531740755053473e+00 2.049909325261723e-03 2.049909325261723e-03 4.854198615058449e-09 5.026864228374202e-02 1.008069613314013e-05 4.860343388682401e-09 2.032106714279584e-06 3.033938085934213e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1658 6.533985949623758e+00 2.440479815307484e-03 2.440479815307484e-03 4.825974412505535e-09 4.962383791341449e-02 1.011057821411467e-05 4.831927451414226e-09 2.011857103209983e-06 3.042674032088597e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1659 6.536033157086139e+00 1.653935109456661e-03 1.653935109456661e-03 4.885867367891475e-09 4.901972707920412e-02 1.013495384788431e-05 4.891748175946515e-09 1.992037497203224e-06 3.049762049967237e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1660 6.537686290973818e+00 1.652332665901035e-03 1.652332665901035e-03 4.890845676865416e-09 4.855232205803558e-02 1.015224383280370e-05 4.896620552503586e-09 1.976318956937475e-06 3.054779132261819e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1661 6.539508155827014e+00 1.991397040489673e-03 1.991397040489673e-03 4.879935202518656e-09 4.802986682485678e-02 1.016858147355204e-05 4.885573643192385e-09 1.958099608390325e-06 3.059490767119885e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1662 6.541572399809468e+00 2.137090924417606e-03 2.137090924417606e-03 4.926763532033815e-09 4.748029592539591e-02 1.018507791376870e-05 4.932326334192432e-09 1.938732766355910e-06 3.064235460872137e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1663 6.544049107455377e+00 2.816324367401535e-03 2.816324367401535e-03 4.918547966287417e-09 4.683279666825437e-02 1.020100690750522e-05 4.923950807791811e-09 1.915167360602407e-06 3.068779099581244e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1664 6.546473245099243e+00 2.031950920328818e-03 2.031950920328818e-03 5.018452896031448e-09 4.624523863787412e-02 1.021404995905304e-05 5.023827805872547e-09 1.893454170182989e-06 3.072469093257060e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1665 6.548715351500647e+00 2.452261882479156e-03 2.452261882479156e-03 4.933462198329783e-09 4.573551632763965e-02 1.022287676702031e-05 4.938630060931756e-09 1.874114417062143e-06 3.074940684823858e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1666 6.550903799354604e+00 1.924633825435507e-03 1.924633825435507e-03 4.965922159716884e-09 4.524962187022148e-02 1.022906855161517e-05 4.971013913212018e-09 1.855244674819625e-06 3.076618536763402e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1667 6.553048809961130e+00 2.365387387615492e-03 2.365387387615492e-03 4.957449459006287e-09 4.482045135712618e-02 1.023331095648943e-05 4.962436416724543e-09 1.838339525908844e-06 3.077736724089926e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1668 6.555818728498711e+00 3.174449687546321e-03 3.174449687546321e-03 4.966182921361382e-09 4.425454671782973e-02 1.023585121046153e-05 4.971053123602305e-09 1.815487461904139e-06 3.078292775875317e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1669 6.558380623578667e+00 1.949340472368277e-03 1.949340472368277e-03 5.040213942090364e-09 4.369069893754482e-02 1.023550789025674e-05 5.045031414833539e-09 1.792207150411780e-06 3.077978307647101e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1670 6.560531537688662e+00 2.352487747620202e-03 2.352487747620202e-03 4.974678436975566e-09 4.325737562825829e-02 1.023332751035197e-05 4.979339289543220e-09 1.773987123561199e-06 3.077174283081865e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1671 6.562722756059298e+00 2.029948993652830e-03 2.029948993652830e-03 5.016334017423705e-09 4.282976928118512e-02 1.023011104925080e-05 5.020941311384815e-09 1.755834137119187e-06 3.076051581673327e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1672 6.565043990469579e+00 2.612519826910464e-03 2.612519826910464e-03 4.977271894584879e-09 4.240606218375108e-02 1.022659933180897e-05 4.981753189031316e-09 1.737804345796804e-06 3.074851129581935e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1673 6.567367391615926e+00 2.034282465782411e-03 2.034282465782411e-03 5.061637266887244e-09 4.204665902718727e-02 1.022425155442813e-05 5.066117497048883e-09 1.722628017055498e-06 3.074012096864910e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1674 6.569729564174361e+00 2.690062651088176e-03 2.690062651088176e-03 5.026670152535603e-09 4.178057181447157e-02 1.022409494197499e-05 5.031063223212202e-09 1.711662105727039e-06 3.073876963126528e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1675 6.571945595971629e+00 1.742000943447231e-03 1.742000943447231e-03 5.056677201515529e-09 4.154785096347772e-02 1.022537124125613e-05 5.061047338776420e-09 1.702307434565316e-06 3.074178155855965e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1676 6.573691429276961e+00 1.749665667215794e-03 1.749665667215794e-03 5.072779896264767e-09 4.140510608686482e-02 1.022809211701551e-05 5.077133838634912e-09 1.696890145405957e-06 3.074946081042401e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1677 6.575743089983430e+00 2.353655745721994e-03 2.353655745721994e-03 5.089564723801400e-09 4.129229672766601e-02 1.023393101926921e-05 5.093909271114118e-09 1.693217161310274e-06 3.076661766086332e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1678 6.577913247812585e+00 1.986659912588173e-03 1.986659912588173e-03 5.087263175512448e-09 4.121027285589737e-02 1.024222781318349e-05 5.091588500936900e-09 1.691212243804372e-06 3.079128885306174e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1679 6.580191003220417e+00 2.568850903076125e-03 2.568850903076125e-03 5.042780541871195e-09 4.115351165707347e-02 1.025355816691428e-05 5.047056229267006e-09 1.690743232433391e-06 3.082520911868277e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1680 6.582462921374072e+00 1.974985404233465e-03 1.974985404233465e-03 5.119571651244466e-09 4.110475550192760e-02 1.026698495776098e-05 5.123902156135027e-09 1.690944717414166e-06 3.086533854163402e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1681 6.584724456114969e+00 2.548084077560908e-03 2.548084077560908e-03 5.076000781002181e-09 4.107099421299397e-02 1.028307160825876e-05 5.080287371298239e-09 1.692198411877691e-06 3.091363647847062e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1682 6.586978662681263e+00 1.960329055026300e-03 1.960329055026300e-03 5.151440854759749e-09 4.106469899286984e-02 1.030091469823353e-05 5.155789817641137e-09 1.694873998371313e-06 3.096718951235936e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1683 6.589223046446001e+00 2.528438474450390e-03 2.528438474450390e-03 5.108045894116971e-09 4.104228432954544e-02 1.031964333507834e-05 5.112353509658132e-09 1.697025600099393e-06 3.102346914395966e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1684 6.591459043952009e+00 1.943556537564284e-03 1.943556537564284e-03 5.183632650045858e-09 4.096262296673370e-02 1.033867651656534e-05 5.187987033759222e-09 1.696844500731959e-06 3.108035049625550e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1685 6.593684776708244e+00 2.507908974906492e-03 2.507908974906492e-03 5.147676277276857e-09 4.078258146231693e-02 1.035712396860603e-05 5.151962481058345e-09 1.692375869015172e-06 3.113524110517327e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1686 6.595908280615866e+00 1.939098840339604e-03 1.939098840339604e-03 5.230962569758294e-09 4.051606215293955e-02 1.037506376529791e-05 5.235261309617746e-09 1.684191671650823e-06 3.118819460669168e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1687 6.598146544356721e+00 2.537428641369743e-03 2.537428641369743e-03 5.198112283152767e-09 4.014191906434432e-02 1.039261434366111e-05 5.202305401968145e-09 1.671411273066545e-06 3.123973611435625e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1688 6.600373246570401e+00 1.915975785989232e-03 1.915975785989232e-03 5.273565889794491e-09 3.969438098449934e-02 1.040980861778072e-05 5.277725436828656e-09 1.655452110662920e-06 3.128986205513068e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1689 6.602593563425718e+00 2.524657924645624e-03 2.524657924645624e-03 5.228018953596575e-09 3.914953105292139e-02 1.042680083219814e-05 5.232030020122631e-09 1.635323958023220e-06 3.133919437962606e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1690 6.604783796143374e+00 1.855807510665386e-03 1.855807510665386e-03 5.297872956180759e-09 3.854169779421372e-02 1.044351161718931e-05 5.301812241190064e-09 1.612437959744658e-06 3.138738092697727e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1691 6.606953234157352e+00 2.483068517290299e-03 2.483068517290299e-03 5.262460301288879e-09 3.786296564161746e-02 1.045960498208876e-05 5.266236504468515e-09 1.586400994132665e-06 3.143361632061200e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1692 6.609865326355967e+00 3.341115879941903e-03 3.341115879941903e-03 5.329500433395383e-09 3.686524023700308e-02 1.047966088726615e-05 5.333125646894988e-09 1.547443978888229e-06 3.149069823647582e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1693 6.612620669551147e+00 2.169570510416996e-03 2.169570510416996e-03 5.310578407419373e-09 3.589829166153932e-02 1.049675724939933e-05 5.314003555826224e-09 1.509207573935912e-06 3.153913750887697e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1694 6.614637646862766e+00 1.864384112820971e-03 1.864384112820971e-03 5.362889240553494e-09 3.519071124145490e-02 1.050732198338323e-05 5.366212991838295e-09 1.480874494021610e-06 3.156871458803724e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1695 6.616808298578368e+00 2.476919318382897e-03 2.476919318382897e-03 5.324279192009821e-09 3.443359737295554e-02 1.051692013866918e-05 5.327438427703046e-09 1.450261171463772e-06 3.159537248321143e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1696 6.618980164205192e+00 1.866811935264501e-03 1.866811935264501e-03 5.386101428770530e-09 3.367327848792768e-02 1.052495790096300e-05 5.389157650503847e-09 1.419248687191966e-06 3.161727713844189e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1697 6.621137916936060e+00 2.448693526471146e-03 2.448693526471146e-03 5.350262223000695e-09 3.295478502056547e-02 1.053196319172237e-05 5.353169831654898e-09 1.389823764428059e-06 3.163633956005912e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1698 6.623290605228437e+00 1.856683058283792e-03 1.856683058283792e-03 5.419449768839538e-09 3.227845196109590e-02 1.053861019010368e-05 5.422275235104876e-09 1.362099320168770e-06 3.165437660986907e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1699 6.625434133583554e+00 2.430373651950646e-03 2.430373651950646e-03 5.386138092001528e-09 3.167672588477931e-02 1.054535065294884e-05 5.388842393100484e-09 1.337510864459422e-06 3.167303291486466e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1700 6.628069377622682e+00 2.840114426304829e-03 2.840114426304829e-03 5.413490672737366e-09 3.101948670739688e-02 1.055509387593859e-05 5.416097007286765e-09 1.310915808523418e-06 3.170053131665156e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1701 6.630381347845710e+00 1.783826019751800e-03 1.783826019751800e-03 5.429470858266938e-09 3.052464837239774e-02 1.056485626390987e-05 5.432002093295587e-09 1.291157188084625e-06 3.172855076836121e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1702 6.632467161794459e+00 2.387801877745233e-03 2.387801877745233e-03 5.436830766813184e-09 3.017423505325214e-02 1.057527085906805e-05 5.439307533199817e-09 1.277566094898441e-06 3.175892471208797e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1703 6.635269193098098e+00 3.216260729534071e-03 3.216260729534071e-03 5.492725385502729e-09 2.979900691990913e-02 1.059237370909974e-05 5.495165728234026e-09 1.263691059802455e-06 3.180928459840289e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1704 6.637925835853404e+00 2.097024781077650e-03 2.097024781077650e-03 5.463221891272379e-09 2.950069352783095e-02 1.061090085275062e-05 5.465600740302266e-09 1.253206445935398e-06 3.186420929138515e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1705 6.639932327227818e+00 1.915957967749904e-03 1.915957967749904e-03 5.516126342684002e-09 2.929381091138842e-02 1.062644828509313e-05 5.518494636477945e-09 1.246226143540694e-06 3.191033498190991e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1706 6.641846625209599e+00 1.912637995811650e-03 1.912637995811650e-03 5.531820568442500e-09 2.907791888293159e-02 1.064242697409793e-05 5.534160699834390e-09 1.238886078407712e-06 3.195777290674411e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1707 6.643754403876507e+00 1.902919338004239e-03 1.902919338004239e-03 5.547828857929168e-09 2.882202236162604e-02 1.065918455320033e-05 5.550134610191991e-09 1.229898765599804e-06 3.200745361904835e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1708 6.645656089559970e+00 1.900452028921862e-03 1.900452028921862e-03 5.557300594523943e-09 2.850561385414084e-02 1.067654318286352e-05 5.559559819381963e-09 1.218355723359293e-06 3.205880189432807e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1709 6.647538694618948e+00 1.864758089035412e-03 1.864758089035412e-03 5.566890450167189e-09 2.811788133598579e-02 1.069424758898259e-05 5.569092390163539e-09 1.203750096224907e-06 3.211102250814775e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1710 6.649402302469356e+00 1.862457611781387e-03 1.862457611781387e-03 5.573591363775732e-09 2.764374234048114e-02 1.071238182571025e-05 5.575722188842515e-09 1.185427221209239e-06 3.216434133220999e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1711 6.651655134508304e+00 2.643206466112602e-03 2.643206466112602e-03 5.560769389219359e-09 2.693023067934510e-02 1.073509675604374e-05 5.562786925436972e-09 1.157233848898400e-06 3.223089397535895e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1712 6.653996635066219e+00 2.039794649719262e-03 2.039794649719262e-03 5.587649927807381e-09 2.600782857243978e-02 1.076110854463780e-05 5.589540650208275e-09 1.120250060548815e-06 3.230687329836575e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1713 6.656034660860140e+00 2.036256938121817e-03 2.036256938121817e-03 5.611780714692780e-09 2.507349037583333e-02 1.078547644667492e-05 5.613545553799909e-09 1.082398690650231e-06 3.237795725352225e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1714 6.657963315500343e+00 1.821052342283025e-03 1.821052342283025e-03 5.634653308635361e-09 2.414139866130638e-02 1.080912918890175e-05 5.636295984752529e-09 1.044398717998829e-06 3.244696647403196e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1715 6.659752193448574e+00 1.756703554177896e-03 1.756703554177896e-03 5.676273792840605e-09 2.328584281078718e-02 1.083074229981016e-05 5.677813343280899e-09 1.009359202355733e-06 3.251005484836893e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1716 6.661506661457429e+00 1.752232463534398e-03 1.752232463534398e-03 5.690469998076550e-09 2.248958453758072e-02 1.085177084938023e-05 5.691909611173933e-09 9.767013136918825e-07 3.257158823391545e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1717 6.663499691275131e+00 2.233827171869152e-03 2.233827171869152e-03 5.622601735095553e-09 2.168232622569100e-02 1.087573590943633e-05 5.623923859243188e-09 9.436887077561834e-07 3.264204710806957e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1718 6.665492633012643e+00 1.752056303153893e-03 1.752056303153893e-03 5.734099356169932e-09 2.099150638766750e-02 1.089980127370895e-05 5.735363120184480e-09 9.156164947562151e-07 3.271289063783940e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1719 6.667307250867903e+00 1.877179407365759e-03 1.877179407365759e-03 5.688508755782674e-09 2.050844437476732e-02 1.092187854705415e-05 5.689705416120153e-09 8.963399923708274e-07 3.277833044912234e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1720 6.669182841782741e+00 1.874002422309395e-03 1.874002422309395e-03 5.698750517545358e-09 2.014394309690992e-02 1.094514535320908e-05 5.699907084597174e-09 8.822715873540072e-07 3.284751055859999e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1721 6.671374439575186e+00 2.509193162582690e-03 2.509193162582690e-03 5.758945636671586e-09 1.989687845387796e-02 1.097341986903918e-05 5.760085917568735e-09 8.736931281854183e-07 3.293188530136907e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1722 6.673990638172745e+00 2.723204032535342e-03 2.723204032535342e-03 5.803477273701261e-09 1.979473921243439e-02 1.101106216491532e-05 5.804614601127331e-09 8.721862065809833e-07 3.304464861711507e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1723 6.676291633047612e+00 1.878785717196685e-03 1.878785717196685e-03 5.804465400883035e-09 1.992430304832991e-02 1.104366144466967e-05 5.805617866125084e-09 8.804986085022404e-07 3.314272407039547e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1724 6.678168894485001e+00 1.875737157583046e-03 1.875737157583046e-03 5.814631172741157e-09 2.013846193353610e-02 1.107133749011807e-05 5.815810615576582e-09 8.922007142016456e-07 3.322616624502993e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1725 6.680323850996901e+00 2.434175866217636e-03 2.434175866217636e-03 5.887617157178320e-09 2.055945914575011e-02 1.110427071564654e-05 5.888861874243325e-09 9.135774045343115e-07 3.332570802277838e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1726 6.682417268896350e+00 1.752659932678036e-03 1.752659932678036e-03 5.883530807002165e-09 2.109893368134277e-02 1.113747832524099e-05 5.884840815398986e-09 9.403743316907404e-07 3.342639310187713e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1727 6.684167946699850e+00 1.748695674324452e-03 1.748695674324452e-03 5.897370484970389e-09 2.167664618151263e-02 1.116652662974977e-05 5.898756492774649e-09 9.686665864509195e-07 3.351468065127107e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1728 6.685959061657558e+00 1.833534241090895e-03 1.833534241090895e-03 5.922669869454653e-09 2.240858421988050e-02 1.119716622935896e-05 5.924157448197555e-09 1.004154847663579e-06 3.360807830687187e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1729 6.687962654245940e+00 2.173650935671567e-03 2.173650935671567e-03 5.937971973386029e-09 2.334413906792476e-02 1.123399527379985e-05 5.939590580395814e-09 1.049563799231893e-06 3.372054948580130e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1730 6.690134955813595e+00 2.170952199639586e-03 2.170952199639586e-03 5.958228259321110e-09 2.455358942732024e-02 1.127479766975578e-05 5.960025116440990e-09 1.108015061699134e-06 3.384564082942135e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1731 6.692859851751767e+00 3.278839676704948e-03 3.278839676704948e-03 6.007187881656760e-09 2.626769692974694e-02 1.133105974876465e-05 6.009261410252983e-09 1.191385475574469e-06 3.401846705988232e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1732 6.695425094082743e+00 1.851644985245926e-03 1.851644985245926e-03 6.055023098202126e-09 2.808415679106558e-02 1.138488808010962e-05 6.057412370137956e-09 1.279949509435902e-06 3.418455527680424e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1733 6.697274591489752e+00 1.847349828771883e-03 1.847349828771883e-03 6.086417024260812e-09 2.952486231644014e-02 1.142583098588968e-05 6.089071578003006e-09 1.350561718909155e-06 3.431128119557020e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1734 6.699335927799042e+00 2.275322789808243e-03 2.275322789808243e-03 6.122988763835096e-09 3.121874871609654e-02 1.147520235443396e-05 6.125974710483600e-09 1.434363848790673e-06 3.446426231046721e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1735 6.701721606605131e+00 2.496034822372373e-03 2.496034822372373e-03 6.151557040380668e-09 3.338166491091012e-02 1.153394642649510e-05 6.154987356895592e-09 1.541807502742099e-06 3.464715458002717e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1736 6.704120909080736e+00 2.302570128835946e-03 2.302570128835946e-03 6.162666647250332e-09 3.563158798611138e-02 1.159801860710730e-05 6.166582468112577e-09 1.655124722614926e-06 3.484686614330559e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1737 6.706157466017034e+00 1.770543743758957e-03 1.770543743758957e-03 6.218734637333408e-09 3.761504286455641e-02 1.165574871373733e-05 6.223138728601312e-09 1.756210880874630e-06 3.502708516119650e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1738 6.707924953305639e+00 1.764430833453012e-03 1.764430833453012e-03 6.240501182970476e-09 3.940830313393991e-02 1.170876890523315e-05 6.245352628438271e-09 1.848561787716201e-06 3.519291226293676e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1739 6.709984945503183e+00 2.355553561633528e-03 2.355553561633528e-03 6.244870674702937e-09 4.157278419904971e-02 1.177488493319063e-05 6.250274173557489e-09 1.961449058263785e-06 3.539994963103404e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1740 6.712153842143141e+00 1.982239718282486e-03 1.982239718282486e-03 6.298797318194216e-09 4.389083156111415e-02 1.184907108600234e-05 6.304873115563519e-09 2.084277593681607e-06 3.563239129312548e-05 0.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1741 6.714002170220564e+00 1.714416436562338e-03 1.714416436562338e-03 6.382587670730693e-09 4.590657483356671e-02 1.191602439417666e-05 6.389323695366497e-09 2.192716527529110e-06 3.584234624252049e-05 0.000000000000000e+00 0.000000000000000e+00
