t nact i x dx dlx rho vx p D sx tau trac Sd gmin gmax
1.000000000000000e+02 2000 1511 2.534888033178533e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.534888033178533e-02 2.408968996025306e-19 1.000321437784014e+00 2.536517912673084e-02 3.215411062633677e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1512 2.536542981725799e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.536542981725799e-02 2.408968996025306e-19 1.000321857836951e+00 2.538176056967406e-02 3.219614294178719e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1513 2.538197930273066e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.538197930273066e-02 2.408968996025306e-19 1.000322278164566e+00 2.539834205439013e-02 3.223820277817868e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1514 2.539852878820332e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.539852878820333e-02 2.408968996025306e-19 1.000322698766863e+00 2.541492358090643e-02 3.228029013568889e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1515 2.541507827367599e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.541507827367599e-02 2.408968996025306e-19 1.000323119643841e+00 2.543150514925033e-02 3.232240501449546e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1516 2.543162775914865e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.543162775914865e-02 2.408968996025306e-19 1.000323540795501e+00 2.544808675944920e-02 3.236454741477601e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1517 2.544817724462132e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.544817724462132e-02 2.408968996025306e-19 1.000323962221846e+00 2.546466841153041e-02 3.240671733668599e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1518 2.546472673009399e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.546472673009399e-02 2.408968996025306e-19 1.000324383922874e+00 2.548125010552132e-02 3.244891478038081e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1519 2.548127621556665e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.548127621556665e-02 2.408968996025306e-19 1.000324805898589e+00 2.549783184144934e-02 3.249113974610474e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1520 2.549782570103932e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.549782570103932e-02 2.408968996025306e-19 1.000325228148991e+00 2.551441361934180e-02 3.253339223396878e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1521 2.551437518651198e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.551437518651198e-02 2.408968996025306e-19 1.000325650674080e+00 2.553099543922610e-02 3.257567224415059e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1522 2.553092467198465e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.553092467198465e-02 2.408968996025306e-19 1.000326073473858e+00 2.554757730112961e-02 3.261797977684999e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1523 2.554747415745731e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.554747415745731e-02 2.408968996025306e-19 1.000326496548327e+00 2.556415920507969e-02 3.266031483226683e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1524 2.556402364292998e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.556402364292998e-02 2.408968996025306e-19 1.000326919897486e+00 2.558074115110373e-02 3.270267741048993e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1525 2.558057312840264e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.558057312840264e-02 2.408968996025306e-19 1.000327343521337e+00 2.559732313922909e-02 3.274506751176354e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1526 2.559712261387531e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.559712261387531e-02 2.408968996025306e-19 1.000327767419881e+00 2.561390516948317e-02 3.278748513624308e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1527 2.561367209934797e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.561367209934797e-02 2.408968996025306e-19 1.000328191593119e+00 2.563048724189331e-02 3.282993028410619e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1528 2.563022158482064e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.563022158482064e-02 2.408968996025306e-19 1.000328616041053e+00 2.564706935648690e-02 3.287240295550831e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1529 2.564677107029330e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.564677107029330e-02 2.408968996025306e-19 1.000329040763682e+00 2.566365151329132e-02 3.291490315067147e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1530 2.566332055576597e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.566332055576597e-02 2.408968996025306e-19 1.000329465761010e+00 2.568023371233395e-02 3.295743086972891e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1531 2.567987004123863e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.567987004123863e-02 2.408968996025306e-19 1.000329891033035e+00 2.569681595364214e-02 3.299998611283605e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1532 2.569641952671130e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.569641952671130e-02 2.408968996025306e-19 1.000330316579759e+00 2.571339823724330e-02 3.304256888023716e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1533 2.571296901218397e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.571296901218396e-02 2.408968996025306e-19 1.000330742401184e+00 2.572998056316477e-02 3.308517917204323e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1534 2.572951849765663e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.572951849765663e-02 2.408968996025306e-19 1.000331168497311e+00 2.574656293143395e-02 3.312781698845413e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1535 2.574606798312930e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.574606798312930e-02 2.408968996025306e-19 1.000331594868140e+00 2.576314534207821e-02 3.317048232964748e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1536 2.576261746860196e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.576261746860195e-02 2.408968996025306e-19 1.000332021513672e+00 2.577972779512491e-02 3.321317519580091e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1537 2.577916695407462e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.577916695407463e-02 2.408968996025306e-19 1.000332448433910e+00 2.579631029060147e-02 3.325589558706987e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1538 2.579571643954729e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.579571643954729e-02 2.408968996025306e-19 1.000332875628853e+00 2.581289282853523e-02 3.329864350367640e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1539 2.581226592501995e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.581226592501995e-02 2.408968996025306e-19 1.000333303098502e+00 2.582947540895358e-02 3.334141894577591e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1540 2.582881541049262e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.582881541049262e-02 2.408968996025306e-19 1.000333730842859e+00 2.584605803188389e-02 3.338422191350165e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1541 2.584536489596529e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.584536489596529e-02 2.408968996025306e-19 1.000334158861926e+00 2.586264069735355e-02 3.342705240707566e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1542 2.586191438143795e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.586191438143796e-02 2.408968996025306e-19 1.000334587155702e+00 2.587922340538993e-02 3.346991042665337e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1543 2.587846386691062e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.587846386691062e-02 2.408968996025306e-19 1.000335015724189e+00 2.589580615602041e-02 3.351279597243462e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1544 2.589501335238328e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.589501335238329e-02 2.408968996025306e-19 1.000335444567388e+00 2.591238894927235e-02 3.355570904455263e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1545 2.591156283785595e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.591156283785595e-02 2.408968996025306e-19 1.000335873685300e+00 2.592897178517316e-02 3.359864964325165e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1546 2.592811232332861e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.592811232332861e-02 2.408968996025306e-19 1.000336303077926e+00 2.594555466375021e-02 3.364161776866492e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1547 2.594466180880128e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.594466180880128e-02 2.408968996025306e-19 1.000336732745268e+00 2.596213758503086e-02 3.368461342094786e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1548 2.596121129427394e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.596121129427394e-02 2.408968996025306e-19 1.000337162687325e+00 2.597872054904252e-02 3.372763660032252e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1549 2.597776077974661e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.597776077974661e-02 2.408968996025306e-19 1.000337592904101e+00 2.599530355581255e-02 3.377068730694432e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1550 2.599431026521927e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.599431026521927e-02 2.408968996025306e-19 1.000338023395594e+00 2.601188660536832e-02 3.381376554099091e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1551 2.601085975069194e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.601085975069194e-02 2.408968996025306e-19 1.000338454161807e+00 2.602846969773723e-02 3.385687130261772e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1552 2.602740923616460e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.602740923616460e-02 2.408968996025306e-19 1.000338885202740e+00 2.604505283294665e-02 3.390000459206899e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1553 2.604395872163727e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.604395872163727e-02 2.408968996025306e-19 1.000339316518395e+00 2.606163601102397e-02 3.394316540945574e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1554 2.606050820710994e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.606050820710994e-02 2.408968996025306e-19 1.000339748108773e+00 2.607821923199657e-02 3.398635375500003e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1555 2.607705769258260e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.607705769258260e-02 2.408968996025306e-19 1.000340179973874e+00 2.609480249589181e-02 3.402956962881287e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1556 2.609360717805527e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.609360717805526e-02 2.408968996025306e-19 1.000340612113700e+00 2.611138580273710e-02 3.407281303118292e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1557 2.611015666352793e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.611015666352793e-02 2.408968996025306e-19 1.000341044528251e+00 2.612796915255980e-02 3.411608396217680e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1558 2.612670614900060e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.612670614900060e-02 2.408968996025306e-19 1.000341477217530e+00 2.614455254538730e-02 3.415938242201655e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1559 2.614325563447326e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.614325563447326e-02 2.408968996025306e-19 1.000341910181537e+00 2.616113598124699e-02 3.420270841092421e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1560 2.615980511994592e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.615980511994593e-02 2.408968996025306e-19 1.000342343420273e+00 2.617771946016623e-02 3.424606192898860e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1561 2.617635460541859e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.617635460541859e-02 2.408968996025306e-19 1.000342776933738e+00 2.619430298217242e-02 3.428944297645398e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1562 2.619290409089126e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.619290409089126e-02 2.408968996025306e-19 1.000343210721935e+00 2.621088654729296e-02 3.433285155349797e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1563 2.620945357636392e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.620945357636391e-02 2.408968996025306e-19 1.000343644784865e+00 2.622747015555519e-02 3.437628766029821e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1564 2.622600306183659e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.622600306183658e-02 2.408968996025306e-19 1.000344079122527e+00 2.624405380698652e-02 3.441975129698793e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1565 2.624255254730925e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.624255254730925e-02 2.408968996025306e-19 1.000344513734924e+00 2.626063750161433e-02 3.446324246378918e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1566 2.625910203278192e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.625910203278192e-02 2.408968996025306e-19 1.000344948622057e+00 2.627722123946600e-02 3.450676116083518e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1567 2.627565151825458e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.627565151825458e-02 2.408968996025306e-19 1.000345383783926e+00 2.629380502056892e-02 3.455030738837017e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1568 2.629220100372725e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.629220100372725e-02 2.408968996025306e-19 1.000345819220532e+00 2.631038884495047e-02 3.459388114654960e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1569 2.630875048919991e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.630875048919991e-02 2.408968996025306e-19 1.000346254931878e+00 2.632697271263804e-02 3.463748243555109e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1570 2.632529997467258e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.632529997467258e-02 2.408968996025306e-19 1.000346690917963e+00 2.634355662365900e-02 3.468111125550788e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1571 2.634184946014524e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.634184946014524e-02 2.408968996025306e-19 1.000347127178788e+00 2.636014057804073e-02 3.472476760664200e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1572 2.635839894561791e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.635839894561791e-02 2.408968996025306e-19 1.000347563714356e+00 2.637672457581066e-02 3.476845148917551e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1573 2.637494843109057e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.637494843109058e-02 2.408968996025306e-19 1.000348000524667e+00 2.639330861699613e-02 3.481216290321942e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1574 2.639149791656324e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.639149791656324e-02 2.408968996025306e-19 1.000348437609722e+00 2.640989270162453e-02 3.485590184897358e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1575 2.640804740203591e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.640804740203591e-02 2.408968996025306e-19 1.000348874969522e+00 2.642647682972328e-02 3.489966832663782e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1576 2.642459688750857e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.642459688750856e-02 2.408968996025306e-19 1.000349312604068e+00 2.644306100131971e-02 3.494346233634538e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1577 2.644114637298124e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.644114637298124e-02 2.408968996025306e-19 1.000349750513362e+00 2.645964521644126e-02 3.498728387831829e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1578 2.645769585845390e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.645769585845390e-02 2.408968996025306e-19 1.000350188697404e+00 2.647622947511528e-02 3.503113295275639e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1579 2.647424534392657e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.647424534392657e-02 2.408968996025306e-19 1.000350627156195e+00 2.649281377736918e-02 3.507500955977072e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1580 2.649079482939923e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.649079482939923e-02 2.408968996025306e-19 1.000351065889737e+00 2.650939812323034e-02 3.511891369960551e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1581 2.650734431487190e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.650734431487190e-02 2.408968996025306e-19 1.000351504898031e+00 2.652598251272614e-02 3.516284537241621e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1582 2.652389380034456e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.652389380034456e-02 2.408968996025306e-19 1.000351944181077e+00 2.654256694588398e-02 3.520680457838044e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1583 2.654044328581723e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.654044328581723e-02 2.408968996025306e-19 1.000352383738877e+00 2.655915142273123e-02 3.525079131769804e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1584 2.655699277128989e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.655699277128989e-02 2.408968996025306e-19 1.000352823571433e+00 2.657573594329528e-02 3.529480559050224e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1585 2.657354225676256e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.657354225676255e-02 2.408968996025306e-19 1.000353263678744e+00 2.659232050760354e-02 3.533884739705950e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1586 2.659009174223522e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.659009174223522e-02 2.408968996025306e-19 1.000353704060812e+00 2.660890511568338e-02 3.538291673745864e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1587 2.660664122770789e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.660664122770789e-02 2.408968996025306e-19 1.000354144717638e+00 2.662548976756219e-02 3.542701361192169e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1588 2.662319071318055e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.662319071318055e-02 2.408968996025306e-19 1.000354585649224e+00 2.664207446326736e-02 3.547113802064850e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1589 2.663974019865321e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.663974019865321e-02 2.408968996025306e-19 1.000355026855570e+00 2.665865920282629e-02 3.551528996379449e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1590 2.665628968412588e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.665628968412588e-02 2.408968996025306e-19 1.000355468336677e+00 2.667524398626636e-02 3.555946944153732e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1591 2.667283916959855e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.667283916959854e-02 2.408968996025306e-19 1.000355910092547e+00 2.669182881361495e-02 3.560367645409901e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1592 2.668938865507121e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.668938865507121e-02 2.408968996025306e-19 1.000356352123181e+00 2.670841368489948e-02 3.564791100163500e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1593 2.670593814054388e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.670593814054388e-02 2.408968996025306e-19 1.000356794428579e+00 2.672499860014730e-02 3.569217308430073e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1594 2.672248762601654e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.672248762601655e-02 2.408968996025306e-19 1.000357237008743e+00 2.674158355938583e-02 3.573646270229602e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1595 2.673903711148921e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.673903711148921e-02 2.408968996025306e-19 1.000357679863674e+00 2.675816856264244e-02 3.578077985584294e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1596 2.675558659696188e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.675558659696188e-02 2.408968996025306e-19 1.000358122993372e+00 2.677475360994455e-02 3.582512454507469e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1597 2.677213608243454e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.677213608243454e-02 2.408968996025306e-19 1.000358566397840e+00 2.679133870131951e-02 3.586949677019113e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
